,name,point,addr,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
224,서울손길담은치과의원,9.2,서울 송파구 법원로 128,서울 송파구 법원로 128,127.1187647,37.4862894,정좌표,1.17101e+18,새주소,서울특별시 송파구 법원로 128,서울특별시 송파구 문정동 642-3,5854.0,1171064200.0,문정2동,1171010800.0,문정동
225,연세휴치과의원 청량리점,9.2,서울 동대문구 홍릉로 19 2층,서울 동대문구 홍릉로 19 2층,127.0443286,37.5819605,정좌표,1.12301e+18,새주소,서울특별시 동대문구 홍릉로 19,서울특별시 동대문구 청량리동 710,2573.0,1123070500.0,청량리동,1123010700.0,청량리동
226,약수치과의원,9.2,서울특별시 강서구 강서로 300 (내발산동),서울특별시 강서구 강서로 300 (내발산동),126.836614,37.5524075,정좌표,1.15001e+18,새주소,서울특별시 강서구 강서로 300,서울특별시 강서구 내발산동 702,7680.0,1150061500.0,우장산동,1150010600.0,내발산동
227,서울자연치과의원,9.2,서울특별시 양천구 공항대로 626,서울특별시 양천구 공항대로 626,126.8742857,37.5466187,정좌표,1.14701e+18,새주소,서울특별시 양천구 공항대로 626,서울특별시 양천구 목동 514-4,7968.0,1147052000.0,목2동,1147010200.0,목동
228,연세본치과의원,9.2," 서울특별시 중구 을지로 177 2층, 3층 (을지로4가) ","서울특별시 중구 을지로 177 2층, 3층 (을지로4가) ",126.9975436,37.5669757,정좌표,1.11402e+18,새주소,서울특별시 중구 을지로 177,서울특별시 중구 을지로4가 71-2,4545.0,1114060500.0,을지로동,1114015000.0,을지로4가
229,연세해맑은치과의원,9.2,서울특별시 서대문구 신촌로 67 5층 (창천동),서울특별시 서대문구 신촌로 67 5층 (창천동),126.9340541,37.5565081,정좌표,1.14101e+18,새주소,서울특별시 서대문구 신촌로 67,서울특별시 서대문구 창천동 72-21,3787.0,1141058500.0,신촌동,1141011600.0,창천동
230,일등치과의원,9.2,서울 마포구 월드컵로1길 14,서울 마포구 월드컵로1길 14,126.9118975,37.5500078,정좌표,1.14401e+18,새주소,서울특별시 마포구 월드컵로1길 14,서울특별시 마포구 합정동 472,4024.0,1144068000.0,합정동,1144012200.0,합정동
231,서울수락치과의원,9.2," 서울특별시 노원구 동일로 1598 2층 2호 (상계동, 부흥빌딩) ","서울특별시 노원구 동일로 1598 2층 2호 (상계동, 부흥빌딩) ",127.0564156,37.6710618,정좌표,1.13501e+18,새주소,서울특별시 노원구 동일로 1598,서울특별시 노원구 상계동 964-5,1631.0,1135063000.0,상계1동,1135010500.0,상계동
232,서울에스치과의원,9.2,서울 강서구 화곡로 347,서울 강서구 화곡로 347,126.8514568,37.5549766,정좌표,1.15001e+18,새주소,서울특별시 강서구 화곡로 347,서울특별시 강서구 화곡동 1095,7649.0,1150059100.0,화곡6동,1150010300.0,화곡동
233,서울수치과의원,9.2," 서울특별시 강동구 고덕로 140 (암사동, 프라이어팰리스) ","서울특별시 강동구 고덕로 140 (암사동, 프라이어팰리스) ",127.1407339,37.5544718,정좌표,1.17401e+18,새주소,서울특별시 강동구 고덕로 140,서울특별시 강동구 암사동 413-3,5256.0,1174057000.0,암사1동,1174010700.0,암사동
234,박성원치과의원,9.2,서울특별시 노원구 중계로 184,서울특별시 노원구 중계로 184,127.0795389,37.6518634,정좌표,1.13501e+18,새주소,서울특별시 노원구 중계로 184,서울특별시 노원구 중계동 366,1721.0,1135061900.0,중계본동,1135010600.0,중계동
235,체리스마일치과의원,9.2,서울특별시 서초구 강남대로 421 삼영빌딩 4층 치과,서울특별시 서초구 강남대로 421 삼영빌딩 4층 치과,127.0261694,37.5000964,정좌표,1.16501e+18,새주소,서울특별시 서초구 강남대로 421,서울특별시 서초구 서초동 1306-5,6614.0,1165053100.0,서초4동,1165010800.0,서초동
236,서울도담치과의원,9.2," 서울특별시 종로구 종로14길 32 4층 (관철동, 동흥빌딩) ","서울특별시 종로구 종로14길 32 4층 (관철동, 동흥빌딩) ",126.9867342,37.5685863,정좌표,1.11101e+18,새주소,서울특별시 종로구 종로14길 32,서울특별시 종로구 관철동 11-3,3190.0,1111061500.0,종로1.2.3.4가동,1111013500.0,관철동
237,봄날에치과의원,9.2,서울특별시 관악구 남부순환로 1812 윤건빌딩,서울특별시 관악구 남부순환로 1812 윤건빌딩,126.9513397,37.4811196,정좌표,1.16201e+18,새주소,서울특별시 관악구 남부순환로 1812,서울특별시 관악구 봉천동 869-1,8787.0,1162059500.0,청룡동,1162010100.0,봉천동
238,서울이안치과의원,9.2,서울특별시 동대문구 휘경로 23 2층 (이문동),서울특별시 동대문구 휘경로 23 2층 (이문동),127.0626242,37.5955507,정좌표,1.12301e+18,새주소,서울특별시 동대문구 휘경로 23,서울특별시 동대문구 이문동 304-25,2420.0,1123074000.0,이문1동,1123011000.0,이문동
239,광화문서울치과의원,9.2," 서울특별시 종로구 새문안로5길 31 B103호 (도렴동, 센터포인트) ","서울특별시 종로구 새문안로5길 31 B103호 (도렴동, 센터포인트) ",126.9742531,37.5732,정좌표,1.11101e+18,새주소,서울특별시 종로구 새문안로5길 31,서울특별시 종로구 도렴동 65,3173.0,1111053000.0,사직동,1111011600.0,도렴동
240,연세안치과의원,9.2,서울특별시 구로구 경인로65길 44,서울특별시 구로구 경인로65길 44,126.8851691,37.5095723,정좌표,1.15301e+18,새주소,서울특별시 구로구 경인로65길 44,서울특별시 구로구 신도림동 375-1,8207.0,1153051000.0,신도림동,1153010100.0,신도림동
241,이화이치과의원,9.2,서울 관악구 관악로 195 관악 위버폴리스 A동 403호,서울 관악구 관악로 195 관악 위버폴리스 A동 403호,126.9530275,37.4825131,(무료버전 위치정밀도 제한)정좌표,11620.0,새주소,서울특별시 관악구 관악로 195,서울특별시 관악구 봉천동 859-17,8745.0,1162061500.0,중앙동,1162010100.0,봉천동
242,사람사랑치과의원 서대문지점,9.2,서울특별시 서대문구 충정로 59 (충정로2가),서울특별시 서대문구 충정로 59 (충정로2가),126.9649487,37.5641264,정좌표,1.14101e+18,새주소,서울특별시 서대문구 충정로 59,서울특별시 서대문구 충정로2가 192,3736.0,1141056500.0,충현동,1141010100.0,충정로2가
243,고범연XO치과교정과치과의원,9.2,서울특별시 강남구 남부순환로 2947,서울특별시 강남구 남부순환로 2947,127.0626776,37.49458,정좌표,1.16801e+18,새주소,서울특별시 강남구 남부순환로 2947,서울특별시 강남구 대치동 599,6280.0,1168060000.0,대치1동,1168010600.0,대치동
244,서울테헤란치과의원,9.2,서울 강남구 테헤란로 403,서울 강남구 테헤란로 403,127.0495281,37.5050893,정좌표,1.16801e+18,새주소,서울특별시 강남구 테헤란로 403,서울특별시 강남구 삼성동 141-33,6162.0,1168059000.0,삼성2동,1168010500.0,삼성동
245,에스치과,9.2,서울특별시 영등포구 양평로 126 (양평동5가),서울특별시 영등포구 양평로 126 (양평동5가),126.8939304,37.5382355,정좌표,1.15601e+18,새주소,서울특별시 영등포구 양평로 126,서울특별시 영등포구 양평동5가 57-1,7205.0,1156062000.0,양평2동,1156012900.0,양평동5가
246,사람사랑치과의원 면목점,9.2,서울특별시 중랑구 면목로 426,서울특별시 중랑구 면목로 426,127.0874582,37.5899516,정좌표,1.12601e+18,새주소,서울특별시 중랑구 면목로 426,서울특별시 중랑구 면목동 121-20,2161.0,1126056500.0,면목본동,1126010100.0,면목동
247,비타민치과의원,9.2,서울특별시 구로구 개봉로 63 (개봉동),서울특별시 구로구 개봉로 63 (개봉동),126.8556993,37.4913868,정좌표,1.15301e+18,새주소,서울특별시 구로구 개봉로 63,서울특별시 구로구 개봉동 403-53,8347.0,1153075000.0,개봉2동,1153010700.0,개봉동
248,연세행복치과의원,9.1,서울특별시 용산구 한강대로77길 15 (갈월동),서울특별시 용산구 한강대로77길 15 (갈월동),126.9717547,37.5416509,정좌표,1.11701e+18,새주소,서울특별시 용산구 한강대로77길 15,서울특별시 용산구 갈월동 98-5,4322.0,1117053000.0,남영동,1117010400.0,갈월동
249,목동수치과의원,9.1," 서울 양천구 공항대로 630 어바니엘 3층 301, 304호 ","서울 양천구 공항대로 630 어바니엘 3층 301, 304호 ",126.8748282,37.5466689,정좌표,1.14701e+18,새주소,서울특별시 양천구 공항대로 630,서울특별시 양천구 목동 514-18,7968.0,1147052000.0,목2동,1147010200.0,목동
250,서울수치과의원,9.1,서울 동대문구 신이문로 27,서울 동대문구 신이문로 27,127.065292,37.6031676,정좌표,1.12301e+18,새주소,서울특별시 동대문구 신이문로 27,서울특별시 동대문구 이문동 237-137,2409.0,1123075000.0,이문2동,1123011000.0,이문동
251,사람사랑치과의원 보라매,9.1," 서울특별시 영등포구 여의대방로 95 (신길동,3층) ","서울특별시 영등포구 여의대방로 95 (신길동,3층) ",126.9171474,37.4976516,정좌표,1.15601e+18,새주소,서울특별시 영등포구 여의대방로 95,서울특별시 영등포구 신길동 4364,7433.0,1156068000.0,신길6동,1156013200.0,신길동
252,서울매스티지치과의원,9.1," 서울특별시 강남구 봉은사로 105 1층, 6층 (논현동, 동양빌딩) ","서울특별시 강남구 봉은사로 105 1층, 6층 (논현동, 동양빌딩) ",127.0250315,37.5049797,정좌표,1.16801e+18,새주소,서울특별시 강남구 봉은사로 105,서울특별시 강남구 논현동 200-6,6120.0,1168052100.0,논현1동,1168010800.0,논현동
253,드림위드치과의원,9.1,서울 강서구 강서로 385 우성에스비타워 6층,서울 강서구 강서로 385 우성에스비타워 6층,126.8383055,37.5600919,정좌표,1.15001e+18,새주소,서울특별시 강서구 강서로 385,서울특별시 강서구 마곡동 794-1,7803.0,1150060300.0,가양1동,1150010500.0,마곡동
254,한마음치과의원,9.1,서울특별시 강북구 숭인로 73,서울특별시 강북구 숭인로 73,127.029701,37.6124584,정좌표,1.13051e+18,새주소,서울특별시 강북구 숭인로 73,서울특별시 강북구 미아동 58-3,1211.0,1130555500.0,송천동,1130510100.0,미아동
255,네이버치과의원,9.1,서울특별시 영등포구 양평로 93,서울특별시 영등포구 양평로 93,126.896755,37.5362166,정좌표,1.15601e+18,새주소,서울특별시 영등포구 양평로 93,서울특별시 영등포구 양평동4가 65-1,7208.0,1156062000.0,양평2동,1156012800.0,양평동4가
256,모던치과의원,9.1,서울특별시 마포구 동교로 203,서울특별시 마포구 동교로 203,126.9230608,37.5583275,정좌표,1.14401e+18,새주소,서울특별시 마포구 동교로 203,서울특별시 마포구 동교동 200-23,3993.0,1144066000.0,서교동,1144012100.0,동교동
257,올리브나무치과의원,9.1,서울특별시 관악구 관악로 234 국민은행 2층,서울특별시 관악구 관악로 234 국민은행 2층,126.9562836,37.4849748,정좌표,1.16201e+18,새주소,서울특별시 관악구 관악로 234,서울특별시 관악구 봉천동 36-14,8737.0,1162057500.0,행운동,1162010100.0,봉천동
258,서울삼성치과의원,9.1," 서울특별시 성동구 행당로 84 308호 (행당동, 한진상가) ","서울특별시 성동구 행당로 84 308호 (행당동, 한진상가) ",127.0287403,37.5565321,정좌표,1.12001e+18,새주소,서울특별시 성동구 행당로 84,서울특별시 성동구 행당동 346,4717.0,1120057000.0,행당2동,1120010700.0,행당동
259,휴플러스치과의원,9.1,서울특별시 강서구 양천로 431 지하2층 (가양동),서울특별시 강서구 양천로 431 지하2층 (가양동),126.8500697,37.5642257,정좌표,1.15001e+18,새주소,서울특별시 강서구 양천로 431,서울특별시 강서구 가양동 18-24,7527.0,1150060400.0,가양2동,1150010400.0,가양동
260,서울미네르반치과의원,9.1,서울특별시 마포구 월드컵북로 137 제일성모메디칼센터,서울특별시 마포구 월드컵북로 137 제일성모메디칼센터,126.9116708,37.5648186,정좌표,1.14401e+18,새주소,서울특별시 마포구 월드컵북로 137,서울특별시 마포구 성산동 56-1,3966.0,1144072000.0,성산1동,1144012500.0,성산동
261,남상치과의원,9.1,서울 영등포구 신풍로 118 신한에디피스빌딩 3층,서울 영등포구 신풍로 118 신한에디피스빌딩 3층,126.9193569,37.4997082,정좌표,1.15601e+18,새주소,서울특별시 영등포구 신풍로 118,서울특별시 영등포구 신길동 497,7432.0,1156068000.0,신길6동,1156013200.0,신길동
262,서울이수플란트치과의원,9.1,서울특별시 서초구 동작대로 144 2층,서울특별시 서초구 동작대로 144 2층,126.982931,37.4894151,정좌표,1.16501e+18,새주소,서울특별시 서초구 동작대로 144,서울특별시 서초구 방배동 1943,6567.0,1165062100.0,방배4동,1165010100.0,방배동
263,서울에이플치과의원,9.1,서울특별시 송파구 법원로 114,서울특별시 송파구 법원로 114,127.1210324,37.4857567,정좌표,1.17101e+18,새주소,서울특별시 송파구 법원로 114,서울특별시 송파구 문정동 643-1,5854.0,1171064200.0,문정2동,1171010800.0,문정동
264,탑플랜치과의원,9.1," 서울특별시 강서구 마곡서로 133 713동 205호 (마곡동, 마곡엠밸리7단지) ","서울특별시 강서구 마곡서로 133 713동 205호 (마곡동, 마곡엠밸리7단지) ",126.8234293,37.5653688,(무료버전 위치정밀도 제한)정좌표,11500.0,새주소,서울특별시 강서구 마곡서로 133,서울특별시 강서구 마곡동 743-4,7798.0,1150063000.0,방화1동,1150010500.0,마곡동
265,이디치과의원,9.1,서울 구로구 디지털로 300,서울 구로구 디지털로 300,126.8965373,37.4849274,정좌표,1.15301e+18,새주소,서울특별시 구로구 디지털로 300,서울특별시 구로구 구로동 188-25,8379.0,1153054000.0,구로3동,1153010200.0,구로동
266,연치과의원 압구정점,9.1,서울특별시 강남구 논현로 867,서울특별시 강남구 논현로 867,127.0282061,37.5261895,정좌표,1.16801e+18,새주소,서울특별시 강남구 논현로 867,서울특별시 강남구 신사동 581-15,6030.0,1168051000.0,신사동,1168010700.0,신사동
267,강남물방울치과,9.1," 서울특별시 강남구 삼성로 548 5층 (삼성동, SISOMO TOWER) ","서울특별시 강남구 삼성로 548 5층 (삼성동, SISOMO TOWER) ",127.0550457,37.510621,정좌표,1.16801e+18,새주소,서울특별시 강남구 삼성로 548,서울특별시 강남구 삼성동 151-1,6166.0,1168058000.0,삼성1동,1168010500.0,삼성동
268,이하루치과의원,9.1,서울특별시 서대문구 신촌로 99,서울특별시 서대문구 신촌로 99,126.9372008,37.5556895,정좌표,1.14101e+18,새주소,서울특별시 서대문구 신촌로 99,서울특별시 서대문구 창천동 18-50,3779.0,1141058500.0,신촌동,1141011600.0,창천동
